cadenceSteps,condition,seed,founderId,stepStart,stepEnd,deltaP,midpointCell,fluxMagnitude,sourceCell,targetCell
5,scarcity_mutable,14003,33,220,225,0.019936204146730474,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,39,220,225,0.003987240829346095,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,41,220,225,0.00797448165869219,1.1.1.0,0.0,1.1.1.0,1.1.1.0
5,scarcity_mutable,14003,45,220,225,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
5,scarcity_mutable,14003,46,220,225,0.00797448165869219,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,220,225,-0.01834130781499202,1.0.1.1,0.002314243315957607,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,220,225,0.003987240829346095,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,52,220,225,0.003987240829346095,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,220,225,0.00797448165869219,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,58,220,225,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,220,225,-0.022328548644338114,2.1.1.1,0.001563728194150176,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,69,220,225,-0.02631578947368421,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,1,225,230,-0.030303030303030304,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,225,230,0.005411255411255408,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,225,230,0.005411255411255408,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,13,225,230,0.005411255411255408,1.1.1.2,0.0,1.1.1.2,1.1.1.2
5,scarcity_mutable,14003,17,225,230,0.005411255411255408,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,225,230,0.005411255411255408,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,225,230,0.005411255411255408,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,225,230,0.016233766233766225,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,25,225,230,0.010822510822510817,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,225,230,-0.014069264069264079,2.1.1.1,0.0017687849273304859,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,33,225,230,0.027056277056277056,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,39,225,230,-0.030303030303030304,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,41,225,230,0.010822510822510817,1.1.1.0,0.0,1.1.1.0,1.1.1.0
5,scarcity_mutable,14003,46,225,230,-0.024891774891774895,2.1.1.1,0.0017322829936383195,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,225,230,0.010822510822510817,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,225,230,0.005411255411255408,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,52,225,230,-0.030303030303030304,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,225,230,0.010822510822510817,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,225,230,0.005411255411255408,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,69,225,230,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,1,230,235,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,230,235,0.0027472527472527514,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,230,235,0.0027472527472527514,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,13,230,235,0.0027472527472527514,1.1.1.2,0.0,1.1.1.2,1.1.1.2
5,scarcity_mutable,14003,17,230,235,0.0027472527472527514,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,230,235,0.0027472527472527514,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,230,235,0.0027472527472527514,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,230,235,0.008241758241758254,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,25,230,235,0.005494505494505503,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,230,235,-0.03021978021978021,2.1.1.1,0.0027986604244278892,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,33,230,235,-0.02472527472527472,2.1.1.1,0.0017368251883545217,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,39,230,235,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,41,230,235,0.005494505494505503,1.1.1.0,0.0,1.1.1.0,1.1.1.0
5,scarcity_mutable,14003,46,230,235,0.0027472527472527514,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,230,235,0.005494505494505503,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,230,235,0.0027472527472527514,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,52,230,235,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,230,235,0.005494505494505503,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,230,235,0.0027472527472527514,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,235,240,0.0050167224080267525,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,235,240,0.0050167224080267525,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,13,235,240,0.0050167224080267525,1.1.1.2,0.0,1.1.1.2,1.1.1.2
5,scarcity_mutable,14003,17,235,240,0.0050167224080267525,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,235,240,0.0050167224080267525,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,235,240,0.0050167224080267525,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,235,240,-0.02842809364548496,2.1.1.1,0.0017809593731216654,1.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,235,240,-0.03344481605351171,1.1.0.1,0.002406893975929287,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,235,240,0.010033444816053505,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,33,235,240,0.02006688963210701,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,235,240,0.010033444816053505,1.1.1.0,0.0,1.1.1.0,1.1.1.0
5,scarcity_mutable,14003,46,235,240,0.0050167224080267525,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,235,240,-0.03344481605351171,1.0.1.1,0.0023645498933782833,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,235,240,0.0050167224080267525,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,235,240,0.010033444816053505,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,235,240,0.0050167224080267525,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,240,245,0.006521739130434787,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,240,245,0.006521739130434787,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,13,240,245,-0.043478260869565216,1.1.1.2,0.0,1.1.1.2,1.1.1.2
5,scarcity_mutable,14003,17,240,245,0.006521739130434787,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,240,245,0.006521739130434787,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,240,245,0.006521739130434787,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,240,245,0.013043478260869573,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,240,245,0.006521739130434787,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,240,245,0.013043478260869573,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,33,240,245,0.026086956521739146,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,240,245,-0.03695652173913043,1.0.1.1,0.0034153247219369867,1.1.1.0,1.0.1.1
5,scarcity_mutable,14003,46,240,245,0.006521739130434787,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,240,245,0.006521739130434787,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,240,245,0.006521739130434787,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,240,245,-0.03695652173913043,2.1.1.1,0.0011410044968802394,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,240,245,0.006521739130434787,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,245,250,0.0026315789473684154,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,245,250,0.0026315789473684154,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,13,245,250,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
5,scarcity_mutable,14003,17,245,250,0.0026315789473684154,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,245,250,0.0026315789473684154,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,245,250,0.0026315789473684154,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,245,250,0.005263157894736831,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,245,250,0.0026315789473684154,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,245,250,-0.04736842105263159,2.1.2.1,0.0035258884453076714,2.1.1.1,2.1.2.1
5,scarcity_mutable,14003,33,245,250,0.010526315789473661,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,245,250,0.0026315789473684154,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,245,250,0.0026315789473684154,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,245,250,0.0026315789473684154,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,245,250,0.0026315789473684154,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,245,250,0.0026315789473684154,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,245,250,0.0026315789473684154,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,250,255,-0.05263157894736842,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,250,255,-0.05263157894736842,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,17,250,255,0.006191950464396287,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,250,255,0.006191950464396287,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,250,255,0.006191950464396287,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,250,255,0.012383900928792574,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,250,255,0.006191950464396287,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,250,255,0.006191950464396287,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,250,255,0.024767801857585148,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,250,255,0.006191950464396287,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,250,255,0.006191950464396287,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,250,255,0.006191950464396287,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,250,255,0.006191950464396287,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,250,255,0.006191950464396287,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,250,255,0.006191950464396287,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,3,255,260,0.0,2.2.1.2,0.0,2.2.1.2,2.2.1.2
5,scarcity_mutable,14003,4,255,260,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,17,255,260,0.003676470588235295,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,255,260,0.003676470588235295,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,255,260,0.003676470588235295,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,255,260,0.00735294117647059,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,255,260,0.003676470588235295,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,255,260,0.003676470588235295,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,255,260,0.01470588235294118,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,255,260,0.003676470588235295,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,255,260,0.003676470588235295,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,255,260,0.003676470588235295,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,255,260,-0.058823529411764705,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,255,260,0.003676470588235295,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,255,260,0.003676470588235295,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,260,265,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,260,265,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,260,265,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,260,265,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,260,265,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,260,265,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,51,260,265,0.0,1.2.2.1,0.0,1.2.2.1,1.2.2.1
5,scarcity_mutable,14003,54,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,260,265,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,265,270,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,265,270,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,265,270,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,265,270,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,265,270,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,265,270,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,54,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,265,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,270,275,0.004166666666666666,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,270,275,0.004166666666666666,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,270,275,0.004166666666666666,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,270,275,0.008333333333333331,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,270,275,0.004166666666666666,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,270,275,0.004166666666666666,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,270,275,0.016666666666666663,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,270,275,0.004166666666666666,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,270,275,0.004166666666666666,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,270,275,-0.0625,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,54,270,275,0.004166666666666666,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,270,275,0.004166666666666666,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,275,280,0.010256410256410262,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,275,280,-0.06666666666666667,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,275,280,0.010256410256410262,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,275,280,0.020512820512820523,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,275,280,0.010256410256410262,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,275,280,0.010256410256410262,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,275,280,-0.03589743589743588,2.1.1.1,0.005511756065744523,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,275,280,0.010256410256410262,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,275,280,0.010256410256410262,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,47,275,280,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,54,275,280,0.010256410256410262,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,275,280,0.010256410256410262,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,280,285,0.006410256410256401,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,20,280,285,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
5,scarcity_mutable,14003,21,280,285,-0.07692307692307693,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,280,285,0.012820512820512803,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,280,285,0.006410256410256401,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,280,285,0.006410256410256401,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,280,285,0.019230769230769218,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,280,285,0.006410256410256401,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,280,285,0.006410256410256401,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,280,285,0.006410256410256401,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,280,285,0.006410256410256401,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,285,290,0.007575757575757583,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,21,285,290,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
5,scarcity_mutable,14003,23,285,290,-0.07575757575757575,2.1.1.1,0.008416881854917868,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,285,290,0.007575757575757583,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,285,290,0.007575757575757583,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,285,290,0.022727272727272707,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,285,290,0.007575757575757583,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,285,290,0.007575757575757583,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,285,290,0.007575757575757583,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,285,290,0.007575757575757583,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,290,295,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,290,295,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,290,295,0.009090909090909094,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,290,295,0.009090909090909094,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,290,295,-0.0727272727272727,2.1.1.1,0.008863842447498504,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,290,295,0.009090909090909094,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,290,295,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,290,295,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,290,295,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,295,300,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,295,300,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,295,300,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,295,300,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,300,305,0.0111111111111111,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,300,305,0.0111111111111111,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,300,305,0.0111111111111111,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,300,305,0.0111111111111111,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,300,305,0.0222222222222222,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,300,305,0.0111111111111111,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,300,305,0.0111111111111111,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,300,305,0.0111111111111111,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,300,305,-0.1,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,305,310,0.031746031746031744,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,305,310,0.031746031746031744,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,305,310,-0.1111111111111111,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,305,310,0.031746031746031744,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,305,310,-0.07936507936507936,2.1.1.1,0.003367939859051554,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,305,310,0.031746031746031744,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,305,310,0.031746031746031744,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,305,310,0.031746031746031744,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,60,305,310,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,310,315,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,310,315,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,25,310,315,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
5,scarcity_mutable,14003,26,310,315,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
5,scarcity_mutable,14003,33,310,315,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,41,310,315,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
5,scarcity_mutable,14003,46,310,315,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,54,310,315,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,17,315,320,0.05714285714285716,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,23,315,320,-0.14285714285714285,2.1.1.1,0.0,2.1.1.1,2.1.1.1
5,scarcity_mutable,14003,26,315,320,0.05714285714285716,2.1.2.1,0.0,2.1.2.1,2.1.2.1
