condition,seed,founderId,stepStart,stepEnd,pStart,pEnd,deltaP,muStart,muEnd,midpoint,fluxVector,fluxMagnitude,sourceCell,targetCell,midpointCell,crossesCellBoundary
scarcity_mutable,14119,26,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14119,33,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14119,34,180,185,0.04285714285714286,0.043478260869565216,0.0006211180124223586,"[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.2,2.1.2.2,2.1.2.2,False
scarcity_mutable,14119,35,180,185,0.07142857142857142,0.07246376811594203,0.001035196687370607,"[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.0,0.0,0.0,0.0]",0.0,2.2.0.2,2.2.0.2,2.2.0.2,False
scarcity_mutable,14119,39,180,185,0.1,0.10144927536231885,0.0014492753623188415,"[0.5508951131493879,0.39377685592158906,0.48028026875720237,0.5608366400249044]","[0.5508951131493879,0.39377685592158906,0.48028026875720237,0.5608366400249044]","[0.5508951131493879,0.39377685592158906,0.48028026875720237,0.5608366400249044]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14119,41,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,48,180,185,0.04285714285714286,0.043478260869565216,0.0006211180124223586,"[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14119,49,180,185,0.08571428571428572,0.08695652173913043,0.0012422360248447173,"[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.0,2.1.0.0,2.1.0.0,False
scarcity_mutable,14119,50,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.0,0.0,0.0,0.0]",0.0,1.2.2.2,1.2.2.2,1.2.2.2,False
scarcity_mutable,14119,55,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.1,2.2.2.1,2.2.2.1,False
scarcity_mutable,14119,56,180,185,0.04285714285714286,0.043478260869565216,0.0006211180124223586,"[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.2,1.0.1.2,1.0.1.2,False
scarcity_mutable,14119,57,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14119,58,180,185,0.07142857142857142,0.07246376811594203,0.001035196687370607,"[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14119,59,180,185,0.05714285714285714,0.057971014492753624,0.0008281573498964828,"[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.0,0.0,0.0,0.0]",0.0,1.0.2.1,1.0.2.1,1.0.2.1,False
scarcity_mutable,14119,61,180,185,0.02857142857142857,0.028985507246376812,0.0004140786749482414,"[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14119,63,180,185,0.04285714285714286,0.043478260869565216,0.0006211180124223586,"[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.2,1.1.2.2,1.1.2.2,False
scarcity_mutable,14119,66,180,185,0.02857142857142857,0.028985507246376812,0.0004140786749482414,"[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.0,1.1.2.0,1.1.2.0,False
scarcity_mutable,14119,67,180,185,0.014285714285714285,0.0,-0.014285714285714285,"[0.42995712402648534,0.38826816326556773,0.40847515028455156,0.47640250013736174]","[0.42995712402648534,0.38826816326556773,0.40847515028455156,0.47640250013736174]","[0.42995712402648534,0.38826816326556773,0.40847515028455156,0.47640250013736174]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14119,68,180,185,0.014285714285714285,0.014492753623188406,0.0002070393374741207,"[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.2,1.1.2.2,1.1.2.2,False
scarcity_mutable,14119,0,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,3,185,190,0.07246376811594203,0.07246376811594203,0.0,"[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,4,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,9,185,190,0.028985507246376812,0.028985507246376812,0.0,"[0.38082071829069497,0.3807697778706053,0.5189676007645416,0.4201221446616378]","[0.38082071829069497,0.3807697778706053,0.5189676007645416,0.4201221446616378]","[0.38082071829069497,0.3807697778706053,0.5189676007645416,0.4201221446616378]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14119,11,185,190,0.028985507246376812,0.028985507246376812,0.0,"[0.4724580852466407,0.5116987179644468,0.37917129138111755,0.4386767521363484]","[0.4724580852466407,0.5116987179644468,0.37917129138111755,0.4386767521363484]","[0.4724580852466407,0.5116987179644468,0.37917129138111755,0.4386767521363484]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14119,15,185,190,0.028985507246376812,0.028985507246376812,0.0,"[0.6615400091008281,0.4607749175030327,0.400182425382248,0.42232995966257836]","[0.6615400091008281,0.4607749175030327,0.400182425382248,0.42232995966257836]","[0.6615400091008281,0.4607749175030327,0.400182425382248,0.42232995966257836]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,16,185,190,0.043478260869565216,0.043478260869565216,0.0,"[0.5320322954563429,0.44598583207984044,0.30747060250565217,0.43485446955125745]","[0.5320322954563429,0.44598583207984044,0.30747060250565217,0.43485446955125745]","[0.5320322954563429,0.44598583207984044,0.30747060250565217,0.43485446955125745]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,18,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.5460856882175101,0.35303195035897234,0.26569951013328863,0.44222139299971297]","[0.5460856882175101,0.35303195035897234,0.26569951013328863,0.44222139299971297]","[0.5460856882175101,0.35303195035897234,0.26569951013328863,0.44222139299971297]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,20,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.5359116009589507,0.4509557116449921,0.38461651626502324,0.4493255176590194]","[0.5359116009589507,0.4509557116449921,0.38461651626502324,0.4493255176590194]","[0.5359116009589507,0.4509557116449921,0.38461651626502324,0.4493255176590194]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,21,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.37355677532379156,0.5101590845547636,0.45633127596026624,0.2979954055609295]","[0.37355677532379156,0.5101590845547636,0.45633127596026624,0.2979954055609295]","[0.37355677532379156,0.5101590845547636,0.45633127596026624,0.2979954055609295]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14119,26,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.4494658042585231,0.5792772162139239,0.44145807589987907,0.2721271759097479]","[0.0,0.0,0.0,0.0]",0.0,1.2.1.1,1.2.1.1,1.2.1.1,False
scarcity_mutable,14119,33,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.369733070475311,0.44263594051413496,0.4592630388989663,0.40095139905207033]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14119,34,185,190,0.043478260869565216,0.043478260869565216,0.0,"[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.6617529631653281,0.45905131189544357,0.5460843920537425,0.5374311125731204]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.2,2.1.2.2,2.1.2.2,False
scarcity_mutable,14119,35,185,190,0.07246376811594203,0.07246376811594203,0.0,"[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.6256468273299381,0.5061888296407628,0.2391239715309378,0.5749161668894924]","[0.0,0.0,0.0,0.0]",0.0,2.2.0.2,2.2.0.2,2.2.0.2,False
scarcity_mutable,14119,39,185,190,0.10144927536231885,0.11594202898550725,0.0144927536231884,"[0.5508951131493879,0.39377685592158906,0.48028026875720237,0.5608366400249044]","[0.5521988749993207,0.3896006616930031,0.4776346020703294,0.5574152623872218]","[0.5515469940743543,0.3916887588072961,0.4789574354137659,0.5591259512060631]","[0.00014171324455791967,-0.0004539341552810816,-0.00028757246596445587,-0.0003718888736611497]",0.0006686838704109128,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14119,41,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.516387128876407,0.3360385280135392,0.3659313331069118,0.3711183667776936]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,48,185,190,0.043478260869565216,0.043478260869565216,0.0,"[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.5213643177504088,0.41049464102684147,0.5470845690864843,0.3529164408163437]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14119,49,185,190,0.08695652173913043,0.08695652173913043,0.0,"[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.5378496328938748,0.34421593864461136,0.1109987938229744,0.1372424733445384]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.0,2.1.0.0,2.1.0.0,False
scarcity_mutable,14119,50,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.46686445340519195,0.5070543421086068,0.501834665111399,0.5420527812570799]","[0.0,0.0,0.0,0.0]",0.0,1.2.2.2,1.2.2.2,1.2.2.2,False
scarcity_mutable,14119,55,185,190,0.014492753623188406,0.0,-0.014492753623188406,"[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.5202860098103101,0.5324307988796878,0.6165324653739346,0.3448471091478227]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.1,2.2.2.1,2.2.2.1,False
scarcity_mutable,14119,56,185,190,0.043478260869565216,0.043478260869565216,0.0,"[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.45556564008093803,0.24257427545207724,0.34704168318565576,0.5253656859880322]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.2,1.0.1.2,1.0.1.2,False
scarcity_mutable,14119,57,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.3986251833250588,0.39006542190639404,0.3633936601843486,0.4055441742353021]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14119,58,185,190,0.07246376811594203,0.07246376811594203,0.0,"[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.5282005089280825,0.3833474905234403,0.4819676873750085,0.63385269649315]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14119,59,185,190,0.057971014492753624,0.057971014492753624,0.0,"[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.48864887489780057,0.22415388625149357,0.518554684094457,0.38118954415968376]","[0.0,0.0,0.0,0.0]",0.0,1.0.2.1,1.0.2.1,1.0.2.1,False
scarcity_mutable,14119,61,185,190,0.028985507246376812,0.028985507246376812,0.0,"[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.7488289261020016,0.6335738710746948,0.4109362388560872,0.48892972615201813]","[0.0,0.0,0.0,0.0]",0.0,2.2.1.1,2.2.1.1,2.2.1.1,False
scarcity_mutable,14119,63,185,190,0.043478260869565216,0.043478260869565216,0.0,"[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.44884020819012993,0.36082065040818595,0.5509122880144327,0.5503384461514877]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.2,1.1.2.2,1.1.2.2,False
scarcity_mutable,14119,66,185,190,0.028985507246376812,0.028985507246376812,0.0,"[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.44766712395151625,0.3965830408750417,0.5471235162635225,0.2427792755434004]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.0,1.1.2.0,1.1.2.0,False
scarcity_mutable,14119,68,185,190,0.014492753623188406,0.014492753623188406,0.0,"[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.4564249277875216,0.4586496194709855,0.5171239063050612,0.5322929118074466]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.2,1.1.2.2,1.1.2.2,False
scarcity_mutable,14119,0,190,195,0.014492753623188406,0.014925373134328358,0.00043261951113995195,"[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.7125139430788389,0.42322671826641806,0.3551131053465352,0.37382405027870624]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,3,190,195,0.07246376811594203,0.07462686567164178,0.002163097555699753,"[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.5296671094571652,0.45323561839077275,0.3838003754075056,0.4820076422005169]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14119,4,190,195,0.014492753623188406,0.014925373134328358,0.00043261951113995195,"[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.5746443615909042,0.4438849939733249,0.4701725951728954,0.4284902053909483]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
